User,Question ID,Question,About gender?,About transgender?,Gender Unclear/Not-Referring,If Gender Unclear,Justify Gender,About sexuality?,Sexuality Unclear/Not-Referring,If Sexuality Unclear,Justify Sexuality,Hate speech?,Is the hate speech targeting?,Phase
60,87,jy kelly8 hours ago edited if she really wants to act like a moslem she should get a little bit of the fgm that these scum love so much this bitch makes me sick at my stomach libs like her are the reason trump won,women,,,,"she, she, fgm, her",,not-referring,,,1,2,1
60,8,israeli forces aggressively arrest this palestinian lady and call her a bitch. #palestine #gaza url,women,,,,"lady, her",,not-referring,,,3,2,1
60,21,,women,,,,her,,unclear,It refers to a female shaking her bottoms at msabweni which is a word I don't know.,,1,1,1
60,132,"new to nsfw twitter  us soft hard dom single lesbian, she her lt  rt for mutual",women,,,,"lesbian, she, her",homosexual,,,lesbian,2,2,1
60,72,,,,unclear,"word ""bitch"" can be used as an insult for both males, females and non-binary.",,,unclear,"It refers to sexuality but it is unclear whether it refers to homosexuals, heterosexuals etc.",,3,1,1
60,186,"this, yes. I 'm also a queer exmo wheelchair user (what are the odds lol) and finding other aspects of yourself to relate to people with is a way better idea than falling in with mormons again tbh.",,,unclear,It refers to queer exmo but I can't really tell what an exmo is.,,other,,,queer,2,2,1
60,43,"There 's nothing envy, bitch. You 're a fucking nobody.","men, women",,unclear,"Because the word ""bitch"" may refer to either a woman or a man.",bitch,,not-referring,,,1,2,2
60,46,shut up you frog face ass bitch you look like you was in 8 mile nigga url,"men, women",,,,bitch,,not-referring,,,1,3,2
60,212,"i am not married to a diplmat, nor a trailing spouse. i have had several jobs around the globe as well as a single mother of an austic child.i used to live in hanoi for a few years too. i loved laura 's talk, she 's doing her thing and shouldn 't be judged. and no- one should ever assume they cannot achieve anything. live your dream and be kind.",women,,,,"mother, her, she",,not-referring,,,2,2,2
60,19,look at the price of shit in tis bitch,,,unclear,The word bitch could refer to either a woman or a man.,,,not-referring,,,1,3,2
60,168,,women,,,,"girlfriend, her, she",,not-referring,,,2,2,2
60,152,that moment when my wife wants to seduce my best friend she just have to adjust her saree by exposing her assets url,women,,,,"saree, wife, her, she",,unclear,Because the message could refer either to a heterosexual or a homosexual person.,,2,1,2
60,15,"Yeah, also I think a lot of the surveillance and bi- tech themes they portrayed are pretty spot on. I agree with you, it 's not really hard to imagine a real life NSF uprising happening under Hillary.",,,not-referring,,,,not-referring,,,2,2,2
60,222,,,,unclear,"Because either a man or a woman could suck someone's ""dick"".",,,unclear,Because we cant tell if the poster refers to a heterosexual or a homosexual person.,,1,1,2
60,129,aoc with her bullshit story what an embarrassment of a latina,women,,,,"her, latina",,not-referring,,,1,1,2
60,87,jy kelly8 hours ago edited if she really wants to act like a moslem she should get a little bit of the fgm that these scum love so much this bitch makes me sick at my stomach libs like her are the reason trump won,women,,,,"she, fgm, her, bitch",,not-referring,,,1,1,2
60,8,israeli forces aggressively arrest this palestinian lady and call her a bitch. #palestine #gaza url,women,,,,"lady, her, bitch",,not-referring,,,1,3,2
60,21,,women,,,,her,,unclear,"Omanga and msambweni are not English words, thus we cant tell if it refers to a specific sexuality.",,3,3,2
60,132,"new to nsfw twitter  us soft hard dom single lesbian, she her lt  rt for mutual",women,,,,"lesbian, she, her",homosexual,,,lesbian,3,1,2
60,72,,women,,,,bitch,heterosexual,,,"foreskin, bitch",1,1,2
60,186,"this, yes. I 'm also a queer exmo wheelchair user (what are the odds lol) and finding other aspects of yourself to relate to people with is a way better idea than falling in with mormons again tbh.",,,unclear,Because the word queer may refer to either someone who is generally strange or to someone who is non heterosexual.,,,not-referring,,,2,2,2
59,149,"great a wife beater and dog stealer tryed to suicide himself  and a run like a pussy from  soy antifa faggots forney all in agreement of what nehlen should do, how about just no",,,not-referring,,,,not-referring,,,1,2,1
59,142,"He 'd be just fine without working another day for the rest of his life. But I 'd imagine it 'd be pretty difficult for a straight, white, cis- male, with even slightly right- of- center ideologies to score a hot piece of ass from within the elitist Holo- wood social class he 's immersed himself in. Where Good looks and net worth are in abundance.",men,,,,"cis- male,",heterosexual,,,pretty difficult for a straight,3,2,1
59,118,the more the demoncrats get pissed off the happier i am keep digging that hole with your retarded on hag cunt pelosi,,,not-referring,,,,unclear,,,1,3,1
59,131,my sister is very religious and waited until marriage. she just celebrated her 5 year anniversary. she knew when i lost my virginity at 16 and never judged me. i had a baby that was fatherless last year and she is a proud aunt. she also attended her lesbian friend from high schools wedding last year. i wish more religious people were like that,"women, non-binary",,,,my sister.her lesbian friend,,unclear,,,2,2,1
59,45,sarah huckabe slanders can barely read her notes does not know how to put on false eyelashes does not know how to shape her eyebrows attractively pronounces many of her sounds like a street nigger or michelle obama instead of saying administration she adds an sh sound adminishtration,women,,,,her notes,,not-referring,,,1,2,1
59,122,"Except, perhaps, to #SmugLiberal awards ceremonies… or maybe out back to shoot 'em. #SmugHollywoodTypes #Hollywood #JimmyKimmel #Trump #Hannity #Homophobic #Twitter #Twatter #OutBackToShootEm","men, women",,,,#Trump #Hannity,,not-referring,,,1,2,1
59,200,@stephreinish @amy_siskind those border patrol agents need to be brought up on charges of sexual assault. period.,,,not-referring,,,,not-referring,,,2,2,1
59,96,"@2020mncongress @ilhanmn @realdonaldtrump @ilhan is so shallow, low iq, you will rip her like rag doll! she has no ability to think on her feet, take her outside the norm and she 'll beg to go back to somalia!",women,,,,she has no ability to think,,not-referring,,,1,2,1
59,198,"her pussy is very sensitive and wet, she 's already had a violent orgasm, but it 's only the first of a long series, this black bunny was made for interracial sex, no doubt!!! @xxxsydneecapri url",women,,,,her pussy,,unclear,interracial sex,,2,1,1
59,84,"ana navarro is a spic cunt that needs to shut her commie cock holster, these pieces of shit declare war on us every time they open their ugly commie mouths how long until enough is enough",,,unclear,,,,unclear,,,1,1,1
59,153,"This magazine cover reads like a parody issue. 'Is Success An Illness?', 'The Other Lover: Why I Vetted My Wife 's Affair' and, of course, the body positivity model... In 10 or 15 years when she starts having health issues, she 'll expect someone else to pay for her bad choices.",women,,,,My Wife 's Affair,,not-referring,,,2,2,1
59,93,maryam safder and her media darbaris better not complain about this ht -you brought this upon yourself,,,not-referring,,,,not-referring,,,3,2,1
59,120,the cold adapted eurasians of the northern hemisphere will make way for the homo superior as the thin white duke would put it,,,not-referring,,,,not-referring,,,2,2,1
59,219,"haha derrr reddigt!! im funne we make all da memees!! hehree hee slpsh edit thanks for the gold hehrhrhe lalallaa im retarded hahsgha. derrrrrr, grrrrrr instagram and ifunnee normies!! time to suck 4chans cock there likr really cool guys!!! retarded fucking website filled with cesspools of braindead users.",men,,,,cool guys,,not-referring,,,1,1,1
59,113,a negress shoplifter crams a bottle of brandy up her vagina while her son watches,women,,,,up her vagina,,unclear,,,2,1,1
59,149,"great a wife beater and dog stealer tryed to suicide himself  and a run like a pussy from  soy antifa faggots forney all in agreement of what nehlen should do, how about just no",men,,,,wife beater and dog stealer,homosexual,,,antifa faggots,2,2,2
59,142,"He 'd be just fine without working another day for the rest of his life. But I 'd imagine it 'd be pretty difficult for a straight, white, cis- male, with even slightly right- of- center ideologies to score a hot piece of ass from within the elitist Holo- wood social class he 's immersed himself in. Where Good looks and net worth are in abundance.",men,,,,"cis- male,he",heterosexual,,,"straight,",2,2,2
59,118,the more the demoncrats get pissed off the happier i am keep digging that hole with your retarded on hag cunt pelosi,women,,,,hag,,not-referring,,,1,2,2
59,131,my sister is very religious and waited until marriage. she just celebrated her 5 year anniversary. she knew when i lost my virginity at 16 and never judged me. i had a baby that was fatherless last year and she is a proud aunt. she also attended her lesbian friend from high schools wedding last year. i wish more religious people were like that,women,,,,my sister,homosexual,,,her lesbian friend,2,2,2
59,45,sarah huckabe slanders can barely read her notes does not know how to put on false eyelashes does not know how to shape her eyebrows attractively pronounces many of her sounds like a street nigger or michelle obama instead of saying administration she adds an sh sound adminishtration,women,,,,her she,,not-referring,,,3,2,2
59,122,"Except, perhaps, to #SmugLiberal awards ceremonies… or maybe out back to shoot 'em. #SmugHollywoodTypes #Hollywood #JimmyKimmel #Trump #Hannity #Homophobic #Twitter #Twatter #OutBackToShootEm",,,not-referring,,,homosexual,not-referring,,#Homophobic,1,1,2
59,200,@stephreinish @amy_siskind those border patrol agents need to be brought up on charges of sexual assault. period.,,,unclear,,,,unclear,,,2,2,2
59,96,"@2020mncongress @ilhanmn @realdonaldtrump @ilhan is so shallow, low iq, you will rip her like rag doll! she has no ability to think on her feet, take her outside the norm and she 'll beg to go back to somalia!",women,,,,her,,not-referring,,,2,2,2
59,198,"her pussy is very sensitive and wet, she 's already had a violent orgasm, but it 's only the first of a long series, this black bunny was made for interracial sex, no doubt!!! @xxxsydneecapri url",women,,,,she,,unclear,,,2,2,2
59,84,"ana navarro is a spic cunt that needs to shut her commie cock holster, these pieces of shit declare war on us every time they open their ugly commie mouths how long until enough is enough",women,,,,her,homosexual,,,cunt,1,1,2
59,153,"This magazine cover reads like a parody issue. 'Is Success An Illness?', 'The Other Lover: Why I Vetted My Wife 's Affair' and, of course, the body positivity model... In 10 or 15 years when she starts having health issues, she 'll expect someone else to pay for her bad choices.",women,,,,she,,unclear,,,2,2,2
59,93,maryam safder and her media darbaris better not complain about this ht -you brought this upon yourself,women,,,,her,,not-referring,,,2,2,2
59,120,the cold adapted eurasians of the northern hemisphere will make way for the homo superior as the thin white duke would put it,,,not-referring,,,,not-referring,,,2,2,2
59,219,"haha derrr reddigt!! im funne we make all da memees!! hehree hee slpsh edit thanks for the gold hehrhrhe lalallaa im retarded hahsgha. derrrrrr, grrrrrr instagram and ifunnee normies!! time to suck 4chans cock there likr really cool guys!!! retarded fucking website filled with cesspools of braindead users.",,,unclear,,,,unclear,,,1,1,2
59,113,a negress shoplifter crams a bottle of brandy up her vagina while her son watches,"men, women",,,,"negress,  son",,unclear,,,1,1,2
112,81,tryin to be white had her nigger hair straightened if i were black these wanna bes would be the last i would trust,women,,,,her,,not-referring,,,1,1,1
112,145,"The gay movement has been hijacked by the worst of scum. Most are leaving it, and all that 's left behind are fat man hating lezbos, and their white knights.","non-binary, yes",Yes,,,"gay,lezbos","homosexual, bisexual",,,"gay,lezbos",1,1,1
112,179,how a pussy ass lame ass dirty ass fuck nigga kill a real ass nigga dawg,,,not-referring,,,,not-referring,,,1,1,1
112,196,deleted twitter facebook and messanger today am finally done with the censorship and selling of info may fuckerberg become the bitch of a mussel and his wife a sex slave in iran,"men, women",,,,"his,wife",,not-referring,,,1,1,1
112,212,"i am not married to a diplmat, nor a trailing spouse. i have had several jobs around the globe as well as a single mother of an austic child.i used to live in hanoi for a few years too. i loved laura 's talk, she 's doing her thing and shouldn 't be judged. and no- one should ever assume they cannot achieve anything. live your dream and be kind.",,,not-referring,,,,not-referring,,,2,2,1
112,130,"And well, I could have told her not to even try breaking into the Hugo circlejerk: Scalzi and his merry band of drooling mouth- breathers are so insular even the correct groupthink isn 't enough these days. She 'd have to be a left- handed midget lesbian Eskimo albino for more token POC cred, and she 's a white chick. 3/ 3 #YesIMadeADeadMilkmenReference","women, non-binary",,,,lesbian,homosexual,,,lesbian,1,1,1
112,163,fuck off you nigger loving whore your mom need a slap upside the head for boring such a chicken shit pansy,women,,,,whore,,not-referring,,,1,1,1
112,218,hey icecube sometimes you sound like a ghetto nigger parasite whiny bitch fuck you nigger suck it bitch,,,not-referring,,,,not-referring,,,1,1,1
112,4,"Chicago Cardinal: Global Warming, Migrants Are Bigger Agenda than Sex Abuse http:// bit.ly/ 2BTFjCf via @BreitbartNews way to deflect those accusations",,,not-referring,,,,not-referring,,,2,2,1
112,88,because he is he ruined his life to avenge a stupid crackwhore that sold her body to a fucking nigger for a fix not even worth a little pity neither of them,"men, women",,,,"he,her",,not-referring,,,1,1,1
112,104,she lusts for the white seed on her taco that basically it,women,,,,she,,not-referring,,,2,2,1
112,219,"haha derrr reddigt!! im funne we make all da memees!! hehree hee slpsh edit thanks for the gold hehrhrhe lalallaa im retarded hahsgha. derrrrrr, grrrrrr instagram and ifunnee normies!! time to suck 4chans cock there likr really cool guys!!! retarded fucking website filled with cesspools of braindead users.",,,unclear,,,,unclear,,,3,3,1
112,5,"us embassy in delhi: #sushmaswaraj was a steadfast advocate for her compatriots. as external affairs minister, she was a key partner in strengthening us- india bilateral relationship, most prominently during the inaugural 2+ 2 ministerial dialogue in september 2018. url",women,,,,she,,not-referring,,,2,2,1
112,23,McCain completely out of the closet,,,unclear,mcain could be a man or woman,,,unclear,out of the closet,,3,3,1
112,40,like a dike bitch niggas can ‚t fuck wit me,,,not-referring,,,,not-referring,,,3,3,1
112,81,tryin to be white had her nigger hair straightened if i were black these wanna bes would be the last i would trust,women,,,,her,,not-referring,,,1,1,2
112,145,"The gay movement has been hijacked by the worst of scum. Most are leaving it, and all that 's left behind are fat man hating lezbos, and their white knights.",non-binary,,,,lezbo,homosexual,,,lezbo,1,1,2
112,179,how a pussy ass lame ass dirty ass fuck nigga kill a real ass nigga dawg,men,,not-referring,,nigga,,not-referring,,,1,3,2
112,196,deleted twitter facebook and messanger today am finally done with the censorship and selling of info may fuckerberg become the bitch of a mussel and his wife a sex slave in iran,"men, women",,,,"his,wife",,not-referring,,,1,3,2
112,212,"i am not married to a diplmat, nor a trailing spouse. i have had several jobs around the globe as well as a single mother of an austic child.i used to live in hanoi for a few years too. i loved laura 's talk, she 's doing her thing and shouldn 't be judged. and no- one should ever assume they cannot achieve anything. live your dream and be kind.",women,,,,"she, her",,not-referring,,,2,2,2
112,130,"And well, I could have told her not to even try breaking into the Hugo circlejerk: Scalzi and his merry band of drooling mouth- breathers are so insular even the correct groupthink isn 't enough these days. She 'd have to be a left- handed midget lesbian Eskimo albino for more token POC cred, and she 's a white chick. 3/ 3 #YesIMadeADeadMilkmenReference","men, women",,,,"his,her,chick,she",homosexual,,,lesbian,3,3,2
112,163,fuck off you nigger loving whore your mom need a slap upside the head for boring such a chicken shit pansy,women,,,,"whore,pansy",,not-referring,,,1,2,2
112,218,hey icecube sometimes you sound like a ghetto nigger parasite whiny bitch fuck you nigger suck it bitch,men,,,,nigga,,not-referring,,,1,3,2
112,4,"Chicago Cardinal: Global Warming, Migrants Are Bigger Agenda than Sex Abuse http:// bit.ly/ 2BTFjCf via @BreitbartNews way to deflect those accusations",,,not-referring,,,,not-referring,,,2,2,2
112,88,because he is he ruined his life to avenge a stupid crackwhore that sold her body to a fucking nigger for a fix not even worth a little pity neither of them,"men, women",,,,"he,his,her",,not-referring,,,1,2,2
112,104,she lusts for the white seed on her taco that basically it,women,,,,"she,her",,not-referring,,,2,2,2
112,219,"haha derrr reddigt!! im funne we make all da memees!! hehree hee slpsh edit thanks for the gold hehrhrhe lalallaa im retarded hahsgha. derrrrrr, grrrrrr instagram and ifunnee normies!! time to suck 4chans cock there likr really cool guys!!! retarded fucking website filled with cesspools of braindead users.",,,not-referring,,,,not-referring,,,3,3,2
112,5,"us embassy in delhi: #sushmaswaraj was a steadfast advocate for her compatriots. as external affairs minister, she was a key partner in strengthening us- india bilateral relationship, most prominently during the inaugural 2+ 2 ministerial dialogue in september 2018. url",men,,,,"her,she",,not-referring,,,2,2,2
112,23,McCain completely out of the closet,,,not-referring,,,,not-referring,,,2,2,2
112,40,like a dike bitch niggas can ‚t fuck wit me,non-binary,,,,dike,homosexual,,,dike bitch,1,1,2
93,45,sarah huckabe slanders can barely read her notes does not know how to put on false eyelashes does not know how to shape her eyebrows attractively pronounces many of her sounds like a street nigger or michelle obama instead of saying administration she adds an sh sound adminishtration,women,,,,"her, she",,not-referring,,,1,1,1
93,79,This is what Hillary Clinton 's gynecologist finds when she comes in for her annual pap smear.,women,,,,"she, her, pap smear",,not-referring,,,2,2,1
93,218,hey icecube sometimes you sound like a ghetto nigger parasite whiny bitch fuck you nigger suck it bitch,,,not-referring,,,,not-referring,,,1,2,1
93,56,will the cowardly little nazi faggot that downvoted u.s. marines kindly identify yourself so we can all mock you thank you,,,not-referring,,,homosexual,,,faggot,1,1,1
93,121,"fuck off, you limey suckin', kangaroo screwin', nigger, lovin' outback homo",,,not-referring,,,homosexual,,,homo,1,1,1
93,88,because he is he ruined his life to avenge a stupid crackwhore that sold her body to a fucking nigger for a fix not even worth a little pity neither of them,"men, women",,,,"he, his, her, nigga",,not-referring,,,1,1,1
93,74,"I don 't think I am being gullible ,Jews made up less than half of the holocaust 's victims .Gypsies and Russians made a considerable portion of the rest .Not to mention homosexuals and the mentally ill .If it is an international racist insult it falls flat .",,,not-referring,,,homosexual,,,homosexuals,3,3,1
93,104,she lusts for the white seed on her taco that basically it,women,,,,"she, her",,not-referring,,,2,2,1
93,90,spot the wee lil bunny plotting on my ghetto vegetable garden i still love him her,non-binary,,,,him her,,not-referring,,,3,3,1
93,126,I heard from three unnamed sources that said Omarosa was a demanding bitch on set. She claimed a head injury when a little piece of ceiling tile dropped on her head. She was in a construction area and had a hard hat on. The latter part is true as I watched that episode of the Apprentice.,women,,,,"she, her",,not-referring,,,3,1,1
93,136,"So, a local representative for the Sweden Democrats said that Swedes are white, and now she 's getting expelled from the party. In the Sweden Democrats, who some people naively¬† believe are a nationalist party, you can have a lot of different opinions on taxes, abortions and LGBTQ- stuff, as long as those opinions are more left leaning than the official party line. But don 't you dare say that Swedes...","non-binary, other",,,,LGBTQ,"homosexual, bisexual, asexual, other",,,LGBTQ,2,3,1
93,125,czech porn hunk @charliedeanporn fucks @aryastarkporn wet pussy @21sextury! url,,,not-referring,,,,not-referring,,,2,2,1
93,34,blessing okoro joins other nigerians to mock herself by re- enacting her gate scene (video) url url,women,,,,"herself, her",,not-referring,,,2,2,1
93,123,the rest of the world thinks you 're a racist homophobic sex criminal,,,not-referring,,,homosexual,,,homophobic,1,1,1
93,229,tlc needs to do a better job screening these people pos laura should not have been on the show she was here illegally not to mention she owes child support for one of her kids and sucks in bed per her ex husband real trailer trash 90 day fiance,women,,,,"she, her",,not-referring,,,1,2,1
93,45,sarah huckabe slanders can barely read her notes does not know how to put on false eyelashes does not know how to shape her eyebrows attractively pronounces many of her sounds like a street nigger or michelle obama instead of saying administration she adds an sh sound adminishtration,women,,,,"her, she",,not-referring,,,1,2,2
93,79,This is what Hillary Clinton 's gynecologist finds when she comes in for her annual pap smear.,women,,,,"pap smear, her, she",,not-referring,,,3,2,2
93,218,hey icecube sometimes you sound like a ghetto nigger parasite whiny bitch fuck you nigger suck it bitch,women,,,,bitch,,not-referring,,,1,2,2
93,56,will the cowardly little nazi faggot that downvoted u.s. marines kindly identify yourself so we can all mock you thank you,,,not-referring,,,homosexual,,,faggot,1,1,2
93,121,"fuck off, you limey suckin', kangaroo screwin', nigger, lovin' outback homo",,,not-referring,,,homosexual,,,homo,1,1,2
93,88,because he is he ruined his life to avenge a stupid crackwhore that sold her body to a fucking nigger for a fix not even worth a little pity neither of them,"men, women",,,,"crackwhore, her, his, he",,not-referring,,,1,3,2
93,74,"I don 't think I am being gullible ,Jews made up less than half of the holocaust 's victims .Gypsies and Russians made a considerable portion of the rest .Not to mention homosexuals and the mentally ill .If it is an international racist insult it falls flat .",,,not-referring,,,homosexual,,,homosexuals,3,3,2
93,104,she lusts for the white seed on her taco that basically it,women,,,,"she, her",,not-referring,,,2,2,2
93,90,spot the wee lil bunny plotting on my ghetto vegetable garden i still love him her,non-binary,,,,him her,,unclear,,,3,3,2
93,126,I heard from three unnamed sources that said Omarosa was a demanding bitch on set. She claimed a head injury when a little piece of ceiling tile dropped on her head. She was in a construction area and had a hard hat on. The latter part is true as I watched that episode of the Apprentice.,women,,,,"her, she",,not-referring,,,2,2,2
93,136,"So, a local representative for the Sweden Democrats said that Swedes are white, and now she 's getting expelled from the party. In the Sweden Democrats, who some people naively¬† believe are a nationalist party, you can have a lot of different opinions on taxes, abortions and LGBTQ- stuff, as long as those opinions are more left leaning than the official party line. But don 't you dare say that Swedes...",women,,,,"she, abortions","homosexual, bisexual, asexual, other",,,LGBTQ,3,2,2
93,125,czech porn hunk @charliedeanporn fucks @aryastarkporn wet pussy @21sextury! url,"men, women",,,,"hunk, pussy",heterosexual,,,"hunk, fucks, pussy",2,2,2
93,34,blessing okoro joins other nigerians to mock herself by re- enacting her gate scene (video) url url,women,,,,"herself, her",,not-referring,,,2,2,2
93,123,the rest of the world thinks you 're a racist homophobic sex criminal,,,not-referring,,,,not-referring,,,1,2,2
93,229,tlc needs to do a better job screening these people pos laura should not have been on the show she was here illegally not to mention she owes child support for one of her kids and sucks in bed per her ex husband real trailer trash 90 day fiance,women,,,,"she, her",heterosexual,,,her husband,1,2,2
75,130,"And well, I could have told her not to even try breaking into the Hugo circlejerk: Scalzi and his merry band of drooling mouth- breathers are so insular even the correct groupthink isn 't enough these days. She 'd have to be a left- handed midget lesbian Eskimo albino for more token POC cred, and she 's a white chick. 3/ 3 #YesIMadeADeadMilkmenReference",women,,,,"She 'd,  lesbian, her",homosexual,,,lesbian,1,1,1
75,17,"shut yo bitch ass up nigga, you sound like you know nothing about basketball. and you 're from fuck nasty ass tx, keep that same energy next hurricane bruh.",,,not-referring,,,,not-referring,,,1,3,1
75,12,"Reality bites Auntie Max, Maxine Waters, in the ass! ¬†Throws a meet and greet campaign rally for her beloved Millennials. Despite slogan Millennials come energized, ready to get the vote out,"" she plays to empty seats when only 10 show up. #Gab #GabFam #SpeakFreely #Chat #Americans",women,,not-referring,,"her , Auntie",,not-referring,,,3,3,1
75,243,"harris is a corrupt con artist and her family owned slaves, black slaves. she jailed and imprisoned blacks in california while trump pardoned blacks and set the free.",women,,,,her,,not-referring,,,1,2,1
75,103,"Yeah, I don 't love her, but she 's a gateway jew. She doesn 't hurt us, so I don 't say anything negative about her.",women,,,,her,,not-referring,,,2,2,1
75,242,"I said i would never fly again since the TSA. There are 2 reasons i wouyld fly today. My mom on her death bed or after killary is tried, convicted and publicly hung.",,,not-referring,,,,not-referring,,,2,2,1
75,253,,women,,,,borehole pussy,heterosexual,,,borehole pussy,1,1,1
75,209,yeah try bitch and i will shove an ar15 up your snow nigger ass,men,,,,nigger,heterosexual,,,nigger ass,1,1,1
75,184,@444_anne @realdonaldtrump what 's your god have to do with that pussy groper? not a rhetorical question. your god is the pussy groping god? url,,,unclear,those (@444_anne @realdonaldtrump) username may be both for men or women,,,unclear,those (@444_anne @realdonaldtrump) username may be both for men or women,,1,1,1
75,212,"i am not married to a diplmat, nor a trailing spouse. i have had several jobs around the globe as well as a single mother of an austic child.i used to live in hanoi for a few years too. i loved laura 's talk, she 's doing her thing and shouldn 't be judged. and no- one should ever assume they cannot achieve anything. live your dream and be kind.",women,,,,single mother,,not-referring,,,2,2,1
75,25,according to the entire establishment if you are white and you dare to object to your humiliation dispossession violence against you is justified a direct quote from cuban cuck cum bucket marco rubio,,,not-referring,,,,not-referring,,,1,1,1
75,154,when shariza appeasing may is sucking moslem cock does her husband brit fam,women,,,,her,heterosexual,,,her,1,1,1
75,185,https:// www.youtube.com/ watch? v= kwWzcrsqoJQ& t=... Liberals Attack Queer Eye Star for tweeting All Republicans are Not Racist,,,not-referring,,,,not-referring,,,2,2,1
75,115,normie will not approve of his kike gassing platform but straight ticket voters gonna straight ticket which is usually enough to win,men,,,,his,,not-referring,,,2,2,1
75,251,"Since my Twitter suspension- I 've employed an admin assistant to tweet on my behalf. She 's an apostate, an adulteress and probably secretly jewish. Say hello to Tawriya Muruna @tawriya1 on twitter. Give her a follow.",women,,,,she,,not-referring,,,2,2,1
75,130,"And well, I could have told her not to even try breaking into the Hugo circlejerk: Scalzi and his merry band of drooling mouth- breathers are so insular even the correct groupthink isn 't enough these days. She 'd have to be a left- handed midget lesbian Eskimo albino for more token POC cred, and she 's a white chick. 3/ 3 #YesIMadeADeadMilkmenReference",women,,,,"midget lesbian, chick.",homosexual,,,midget lesbian,1,1,2
75,17,"shut yo bitch ass up nigga, you sound like you know nothing about basketball. and you 're from fuck nasty ass tx, keep that same energy next hurricane bruh.",women,,,,bitch,heterosexual,,,bitch,1,1,2
75,12,"Reality bites Auntie Max, Maxine Waters, in the ass! ¬†Throws a meet and greet campaign rally for her beloved Millennials. Despite slogan Millennials come energized, ready to get the vote out,"" she plays to empty seats when only 10 show up. #Gab #GabFam #SpeakFreely #Chat #Americans",women,,,,"Auntie , her , she",,not-referring,,,2,2,2
75,243,"harris is a corrupt con artist and her family owned slaves, black slaves. she jailed and imprisoned blacks in california while trump pardoned blacks and set the free.",women,,,,"her, she",,not-referring,,,2,2,2
75,103,"Yeah, I don 't love her, but she 's a gateway jew. She doesn 't hurt us, so I don 't say anything negative about her.",women,,,,"her, she",,not-referring,,,2,2,2
75,242,"I said i would never fly again since the TSA. There are 2 reasons i wouyld fly today. My mom on her death bed or after killary is tried, convicted and publicly hung.",women,,unclear,,"mom, her",,not-referring,,,2,2,2
75,253,,women,,,,her,heterosexual,,,pussy,1,1,2
75,209,yeah try bitch and i will shove an ar15 up your snow nigger ass,women,,,,bitch,heterosexual,,,bitch,1,1,2
75,184,@444_anne @realdonaldtrump what 's your god have to do with that pussy groper? not a rhetorical question. your god is the pussy groping god? url,women,,,,"pussy, groper",homosexual,,,groper,1,1,2
75,212,"i am not married to a diplmat, nor a trailing spouse. i have had several jobs around the globe as well as a single mother of an austic child.i used to live in hanoi for a few years too. i loved laura 's talk, she 's doing her thing and shouldn 't be judged. and no- one should ever assume they cannot achieve anything. live your dream and be kind.",women,,,,"spouse, mother, she, her",,not-referring,,,2,2,2
75,25,according to the entire establishment if you are white and you dare to object to your humiliation dispossession violence against you is justified a direct quote from cuban cuck cum bucket marco rubio,men,,,,cuck,heterosexual,,,cum,1,1,2
75,154,when shariza appeasing may is sucking moslem cock does her husband brit fam,women,,,,her husband,heterosexual,,,"cock, sucking",1,1,2
75,185,https:// www.youtube.com/ watch? v= kwWzcrsqoJQ& t=... Liberals Attack Queer Eye Star for tweeting All Republicans are Not Racist,,,not-referring,,,,unclear,Queer,,3,3,2
75,115,normie will not approve of his kike gassing platform but straight ticket voters gonna straight ticket which is usually enough to win,men,,,,his,,not-referring,,,2,2,2
75,251,"Since my Twitter suspension- I 've employed an admin assistant to tweet on my behalf. She 's an apostate, an adulteress and probably secretly jewish. Say hello to Tawriya Muruna @tawriya1 on twitter. Give her a follow.",women,,,,"she, her, adulteress",,not-referring,,,2,2,2
114,132,"new to nsfw twitter  us soft hard dom single lesbian, she her lt  rt for mutual",women,,,,"lesbian, she her",heterosexual,,,lesbian,2,2,1
114,167,"Her boyfriend, Pinocchio, keeps lying n she loves him for it.","men, women",,,,"Her, boyfriend, she, him",heterosexual,,,"""Her boyfriend, she loves him",1,2,1
114,72,,women,,,,bitch,heterosexual,,,"Foreskin , bitch",1,1,1
114,59,muhammad was a faggot like you muhammad is protected by the state that you worship because saudi arabia buys out politicians now go suck muslim dick,men,,,,"muhammad, faggot",,not-referring,,,1,1,1
114,65,this must be the onion hilarious if true retarded surinam children for desperate feminist bitches,women,,,,bitches,homosexual,not-referring,,faggot,1,1,1
114,69,"do you see this? while we were all going crazy over trump and his stupid parade, this was actually happening!! a migrant lost her fetus while in border patrol custody on july 4 url",women,,,,her,,not-referring,,,2,2,1
114,71,sucks farts out of obese sheboons,women,,,,sheboons,,not-referring,,,1,1,1
114,83,"that dog should 've tore her the fuck up, nasty ass white bitch",women,,,,"tore her, bitch",,not-referring,,,1,1,1
114,97,"Well, I can 't say you are wrong, because I don 't know enough about her, but I do know she was fined $330 Euros for calling Mohammed a pedophile and saying Somalis rape as a feature of their genetics.",women,,,,about her,,not-referring,,,1,1,1
114,123,the rest of the world thinks you 're a racist homophobic sex criminal,,,not-referring,,,homosexual,,,homophobic,1,1,1
114,188,Purple is Kkkillarys resistance color. The same color she& Bill the serial Rapist wore when she gave her concide speech to #PresidentTrump,women,,,,she,,not-referring,,,2,2,1
114,199,Judge refuses to toss lawsuit accusing Harvey Weinstein of sex trafficking,men,,,,Harvey Weinstein,,not-referring,,,2,2,1
